,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
27,Anthony Black,Orlando Magic,G,36,131,15,36,465.0,1,3,33.3,5,15,266.7,4,7,11,8,9,5,5,2,-11,55,47,44,19,54.20252385349338,5.082486919052016,6.014158202523853,4.537703908895044,80.32409972299169,51.232071406586634,82.34472145275468,12.046475838719605,10
28,Anthony Davis,Los Angeles Lakers,PF,251,373,98,165,585.1,53,66,719.6,2,13,116.7,36,99,135,35,33,11,22,19,15,421,386,286,170,855.2265625,200.68337673611111,27.681640625,2.322265625,1555.462673611111,1398.4385850694446,954.181640625,286.43402777777777,10
29,Anthony Edwards,Minnesota Timberwolves,SG,302,397,107,200,513.0,57,68,727.1,31,73,389.4,9,51,60,58,23,17,34,7,92,420,362,360,118,1129.7203369140625,54.087890625,30.40869140625,37.95947265625,1218.8726806640625,1416.0865478515625,957.9732666015625,59.02978515625,10
30,Anthony Gill,Washington Wizards,PF,94,232,39,84,450.8,12,14,460.0,4,20,136.6,16,24,40,14,29,6,5,4,-58,148,134,108,54,262.0,85.34693877551022,15.216326530612246,2.4020408163265303,595.6897959183673,559.9183673469388,286.8734693877551,111.46122448979592,10
31,Ashton Hagans,Portland Trail Blazers,G,43,175,15,38,303.3,7,8,350.0,6,17,250.0,9,18,27,32,20,7,18,3,-6,102,70,75,59,118.125,20.2,17.7,6.425,182.225,173.225,127.725,37.3,10
32,Ausar Thompson,Detroit Pistons,F,103,314,42,87,508.0,11,25,325.0,8,29,195.3,15,44,59,21,26,17,14,11,-6,183,162,124,80,121.7,31.399999999999995,24.125,8.5,347.72499999999997,237.7,200.02499999999998,87.225,10
33,Austin Reaves,Los Angeles Lakers,SG,169,335,60,123,496.9,28,35,658.4,21,58,360.0,8,27,35,35,22,9,14,6,-31,239,204,204,70,188.39977290593063,63.83430867324658,65.20351122368766,9.143593326928116,437.1771333740939,234.5825836317582,317.20656825923663,202.82557428596385,10
34,Ayo Dosunmu,Chicago Bulls,SG,154,369,61,121,521.7,14,17,491.7,18,47,416.1,8,24,32,37,31,12,19,8,-47,223,186,191,69,199.81406249999992,19.756249999999998,23.5390625,15.200000000000001,328.9062500000001,243.87656250000006,273.7999999999999,54.339062500000004,10
35,Bam Adebayo,Miami Heat,C,180,330,77,147,558.9,22,32,683.4,4,19,166.6,21,57,78,29,22,5,14,5,-34,287,258,209,107,314.27777777777777,217.77028066128412,36.20857362552864,2.7921953094963476,942.2593233371779,703.8062283737023,489.3360246059208,317.37370242214536,10
36,Ben Sheppard,Indiana Pacers,G,65,195,22,42,555.0,5,6,350.0,16,32,511.7,2,25,27,9,13,4,5,0,41,101,92,74,36,69.29875008537668,44.95915579536916,7.401611911754662,8.362270336725635,52.494023632265574,77.2892561983471,67.49866812376204,29.365617102656923,10
37,Ben Simmons,Brooklyn Nets,PG,53,168,24,38,521.1,5,11,150.0,0,0,0.0,15,39,54,46,20,9,12,4,-5,153,107,99,100,134.88888888888889,64.0,78.88888888888889,0.0,382.0,162.8888888888889,300.0,196.88888888888889,9
38,Bennedict Mathurin,Indiana Pacers,SG,139,275,44,115,340.3,35,45,614.5,16,44,245.0,10,33,43,23,24,7,17,4,-18,205,182,162,66,753.4765625,123.6015625,38.125,30.4140625,1418.90625,1097.65625,970.9140625,265.5390625,10
39,Bilal Coulibaly,Washington Wizards,SG,90,289,30,76,451.5,19,27,633.3,11,39,238.3,9,30,39,18,22,12,8,7,-98,147,129,108,57,127.37777777777777,38.5,16.0,13.177777777777775,337.8777777777778,291.7444444444444,166.31111111111107,61.699999999999996,10
40,Bismack Biyombo,Oklahoma City Thunder,C,16,66,6,11,183.3,4,8,150.0,0,0,0.0,5,12,17,2,7,1,4,3,11,35,33,18,19,43.52777777777778,41.0,1.7152777777777775,0.0,167.9375,167.52777777777777,44.4375,42.21527777777778,7
41,Blake Wesley,San Antonio Spurs,G,54,186,19,43,403.3,12,18,516.7,4,14,191.7,3,23,26,34,16,3,17,0,-18,114,80,88,60,281.2136105860113,41.25992438563327,29.948015122873343,4.403827977315689,481.98487712665406,469.3468809073724,296.2807183364839,68.77882797731569,10
42,Boban Marjanovic,Houston Rockets,C,16,19,7,9,175.0,2,5,83.3,0,0,0.0,0,11,11,1,0,1,3,1,6,28,27,17,12,87.80718336483932,40.7882797731569,0.5765595463137996,0.0,265.9243856332704,244.00189035916827,101.78638941398869,49.30812854442344,2
43,Bobby Portis,Milwaukee Bucks,F,165,289,73,138,513.2,10,15,409.6,9,20,391.6,24,81,105,15,22,11,20,4,43,285,270,180,120,675.3351569733187,170.8412591532699,10.500210419998316,10.522094099823246,1119.2259069101926,1088.9066576887467,712.8088544735291,174.18702129450386,10
44,Bogdan Bogdanovic,Atlanta Hawks,SG,189,331,63,141,477.0,34,35,890.0,29,78,457.2,5,33,38,35,27,11,19,8,-43,262,227,224,73,542.4555785123966,75.6955061983471,42.9661673553719,14.918646694214877,1018.9297520661156,930.8814566115703,640.0818698347107,109.08367768595042,10
45,Bojan Bogdanovic,New York Knicks,SF,93,165,33,80,398.9,11,15,466.7,16,38,474.9,2,19,21,8,7,2,7,1,2,122,114,101,29,151.20658059142025,35.070595585172846,3.9225322782174095,4.544981257809246,209.0564348188255,220.80820491461893,139.52394835485214,38.923990004164935,10
46,Bol Bol,Phoenix Suns,C,35,101,14,24,389.2,2,2,100.0,5,9,175.0,4,22,26,3,7,5,4,4,-23,64,61,38,29,212.19671537253953,24.953024996981043,2.154208428933704,10.688684941432195,406.27798575051327,368.65414804975245,241.07426639294772,35.85352010626736,10
47,Bones Hyland,LA Clippers,PG,106,186,39,93,365.1,11,13,425.0,17,54,242.7,2,29,31,43,14,12,15,2,-23,180,137,149,74,1311.1755102040815,76.28979591836735,124.10204081632651,39.87346938775511,2543.265306122449,1675.5306122448983,2094.7795918367347,284.5224489795918,10
48,Bradley Beal,Phoenix Suns,SG,214,364,83,151,548.8,17,18,566.7,31,52,552.4,15,29,44,41,30,8,27,10,-15,299,258,255,85,951.9290000000001,52.425,42.92500000000001,61.0,1111.389,1130.3840000000002,928.184,100.1,10
49,Brandin Podziemski,Golden State Warriors,G,90,256,37,70,537.3,3,3,200.0,13,24,506.6,16,46,62,32,11,6,10,1,23,184,152,122,94,181.663726219577,58.85768944627485,29.892868530130727,8.529386757359974,291.16250398554575,173.85928366457648,298.9807630991604,88.73674141779148,10
50,Brandon Boston Jr.,LA Clippers,SG,90,191,36,86,475.7,11,17,441.7,7,28,155.5,9,23,32,8,22,9,17,3,-44,130,122,98,40,455.6949018051974,64.6839912715731,10.820075381868676,8.793691727831781,992.1138662963698,836.9882959730212,569.4405871850824,116.88395159690538,10
51,Brandon Clarke,Memphis Grizzlies,PF,68,134,33,59,329.5,1,7,50.0,1,6,100.0,13,19,32,9,8,5,3,6,-8,109,100,77,41,87.60640000000001,33.3344,9.5024,0.8335999999999999,105.19839999999999,89.6416,91.16,54.84,6
52,Brandon Ingram,New Orleans Pelicans,SF,152,319,60,141,432.9,25,28,733.4,7,25,290.0,4,44,48,34,20,6,24,11,-78,234,200,186,82,275.7361111111111,12.711111111111114,58.625,4.5,423.29999999999995,358.025,338.4111111111111,73.93611111111109,10
53,Brandon Miller,Charlotte Hornets,F,207,335,73,154,470.8,27,30,796.7,34,85,396.1,7,35,42,23,24,8,19,8,-74,272,249,230,65,579.0,28.320141003044384,18.16359557763179,42.66527800032046,769.8763018746996,753.3960903701329,578.2522031725686,63.71174491267425,10
54,Brandon Williams,Dallas Mavericks,G,33,72,12,38,146.4,8,10,183.3,1,10,16.7,2,6,8,7,3,0,5,0,-50,48,41,40,15,351.66666666666663,20.204081632653057,9.0,0.8367346938775512,621.4421768707482,515.6802721088435,437.33333333333326,49.29931972789115,6
55,Braxton Key,Denver Nuggets,F,2,6,1,1,100.0,0,1,0.0,0,0,0.0,1,1,2,0,1,0,0,0,2,4,4,2,2,1.0850694444444442,1.3611111111111107,0.04340277777777778,0.04340277777777778,4.0,4.87673611111111,0.6944444444444443,0.9184027777777777,1
56,Brice Sensabaugh,Utah Jazz,F,116,237,38,96,383.5,20,21,583.3,20,53,339.7,7,33,40,23,20,7,17,4,-98,179,156,139,63,538.2486457920464,26.011890606420927,22.120095124851368,49.411547100013216,724.5597833267274,664.4119434535605,572.365570088519,74.1629013079667,10
57,Brook Lopez,Milwaukee Bucks,C,160,311,64,117,534.8,12,20,366.7,20,47,328.4,18,23,41,16,16,1,10,16,-37,217,201,176,57,353.27821288714847,48.14684941260235,20.411534353862585,40.003559985760056,448.0416518333926,459.429334282663,355.4775720897116,54.97134211463154,10
58,Bruce Brown,Toronto Raptors,SF,102,254,42,75,563.7,10,19,483.3,8,17,375.0,7,23,30,27,20,7,17,0,-133,159,132,129,57,208.6089965397924,41.351643598615915,43.0,9.833910034602077,550.125,315.625,406.9031141868512,120.55752595155708,10
59,Bruno Fernando,Atlanta Hawks,PF,84,196,30,53,513.8,24,34,590.1,0,0,0.0,7,31,38,17,35,2,10,3,-96,139,122,101,55,165.90726643598617,43.82975778546714,14.57370242214533,0.0,243.4,248.75017301038062,170.57093425605535,48.38961937716264,10
60,Bryce McGowens,Charlotte Hornets,G,53,140,16,39,301.2,17,22,391.7,4,14,183.3,1,14,15,10,9,3,5,4,-39,78,68,63,25,267.4237211407877,8.52829334540516,17.018560434585783,4.4001810774105925,479.0194658216388,347.33906745133544,388.76459936622916,35.886373924852876,10
61,Buddy Boeheim,Detroit Pistons,F,25,69,7,21,133.3,5,7,160.0,6,19,126.19999999999999,2,6,8,3,5,0,0,1,12,36,33,28,11,110.28634039444852,10.690284879474069,7.5799853907962005,7.5573411249086915,245.34112490869248,175.53469685902115,170.18772826880937,28.17531044558072,5
62,Buddy Hield,Philadelphia 76ers,SG,91,183,30,80,328.7,10,11,450.0,21,56,286.6,10,17,27,17,13,4,10,1,28,135,118,108,44,511.63673469387754,48.127437641723354,45.44444444444444,42.900226757369616,972.4512471655329,827.546485260771,643.9573696145125,106.15600907029479,10
63,CJ McCollum,New Orleans Pelicans,SG,200,359,78,174,444.8,9,10,275.0,35,84,387.8,7,35,42,50,23,12,29,7,-70,292,242,250,92,642.8933884297521,14.037190082644628,32.16198347107438,78.8305785123967,822.9256198347107,752.9752066115702,723.3760330578513,35.66694214876033,10
64,Cade Cunningham,Detroit Pistons,PG,241,313,92,212,430.3,40,44,808.3,17,55,297.1,9,44,53,75,18,11,31,2,-38,369,294,316,128,702.373472159348,53.42462652784065,52.55545495699411,12.217745586238117,842.2865550022635,783.9945676776822,690.806699864192,175.83884110457223,10
65,Caleb Houstan,Orlando Magic,G,40,120,13,32,468.3,2,2,100.0,12,31,460.0,5,5,10,2,6,3,1,1,5,52,50,42,12,89.76788279230105,6.287273771904625,1.600114909508762,8.229244469979891,104.57167480609021,101.04280379201377,91.30824475725366,9.875897730537202,10
66,Caleb Martin,Miami Heat,SF,99,317,37,84,449.2,7,9,400.0,18,41,469.9,13,27,40,20,22,7,7,4,-42,159,139,119,60,352.33717800845824,8.061514801999232,24.508458285274894,24.36139946174548,354.8291041906959,337.318339100346,364.20165321030373,38.21626297577855,10
67,Cam Reddish,Los Angeles Lakers,SF,21,143,6,25,153.3,5,8,116.7,4,13,166.6,7,5,12,1,7,3,1,3,-37,34,33,22,13,75.05328798185941,17.91043083900227,0.9036281179138321,2.418367346938775,69.18934240362812,75.0,71.70975056689342,16.346938775510203,10
68,Cam Thomas,Brooklyn Nets,SG,280,364,93,211,436.1,64,71,921.4,30,77,364.2,4,31,35,34,23,5,20,4,-25,349,315,314,69,591.6071111111112,47.864,56.544000000000004,26.624000000000002,863.0337777777779,550.3617777777778,920.8871111111112,87.8,10
69,Cam Whitmore,Houston Rockets,F,129,222,46,111,405.4,17,24,488.3,20,56,339.9,11,26,37,15,15,7,10,6,7,181,166,144,52,250.29659763313606,30.59763313609467,37.835059171597635,12.059171597633135,568.4082840236687,393.57174556213016,387.76331360946745,105.80251479289942,10
70,Cameron Johnson,Brooklyn Nets,SF,108,244,35,86,416.4,19,22,650.0,19,52,360.6,6,30,36,16,14,8,9,2,-48,160,144,124,52,173.71267361111114,34.35069444444444,13.684027777777779,12.125,428.0460069444444,306.3515625,261.44184027777777,82.0,10
71,Cameron Payne,Philadelphia 76ers,PG,55,159,20,52,465.6,0,0,0.0,15,38,493.3,1,13,14,25,19,9,9,5,15,94,69,80,39,111.28337486650054,20.015129939480243,29.056247775008902,4.89248843004628,228.17461730153076,152.7862228551086,152.7760768956924,82.96707013171948,10
72,Caris LeVert,Cleveland Cavaliers,SG,104,247,41,92,383.0,16,24,426.4,6,31,165.8,6,30,36,21,11,8,12,5,-52,161,140,125,57,490.27681660899657,59.83362756867453,67.10663088764917,6.3537885742532305,1006.0760539509921,737.9720358731728,701.9786032059883,183.34248993715133,10
73,Cason Wallace,Oklahoma City Thunder,G,49,190,19,39,497.6,1,2,50.0,10,24,403.3,8,7,15,10,11,8,2,2,62,74,64,59,25,112.31899063798126,19.139004278008557,14.539525079050158,6.179180358360717,243.29220658441318,175.37293074586148,151.37361274722548,62.54318308636617,10
74,Cedi Osman,San Antonio Spurs,SF,70,175,27,53,472.5,1,2,50.0,15,32,373.7,2,23,25,12,17,3,5,2,-40,107,95,82,37,235.14724245577526,36.54162330905307,29.950052029136323,16.565036420395423,418.56711758584805,316.12591050988556,295.82986472424557,108.2502601456816,10
75,Charlie Brown Jr.,New York Knicks,G,3,27,1,5,20.0,0,0,0.0,1,3,33.3,1,1,2,0,4,0,0,1,-6,5,5,3,2,7.512396694214877,3.338842975206611,0.0,0.8347107438016528,20.867768595041326,20.867768595041326,7.512396694214877,3.338842975206611,2
76,Chet Holmgren,Oklahoma City Thunder,PF,148,323,56,112,504.9,24,32,768.3,12,44,249.3,16,62,78,20,22,5,18,26,83,246,226,168,98,261.1250542501085,36.760741521483034,38.03968007936016,7.792051584103168,283.8385516771034,307.4436108872218,244.2282844565689,68.09213218426436,10
77,Chimezie Metu,Detroit Pistons,PF,114,314,45,91,493.0,11,11,600.0,13,36,346.6,14,53,67,17,18,19,19,5,-53,198,181,131,84,323.1092643890428,63.13850415512465,12.113573407202217,19.27146814404432,576.9615266235764,522.7777777777778,363.99661434287475,88.54847645429363,10
78,Chris Boucher,Toronto Raptors,PF,69,120,25,35,573.3,15,18,500.0,4,12,216.7,13,27,40,5,11,1,9,5,7,114,109,74,45,142.20987654320987,47.580246913580254,5.913580246913581,4.0246913580246915,410.0,329.0246913580247,192.69135802469134,83.98765432098766,8
79,Chris Duarte,Sacramento Kings,SG,39,120,14,42,302.5,4,4,200.0,7,27,239.3,6,10,16,5,8,4,5,3,-35,60,55,44,21,171.20266466504034,20.868455620191405,6.5042221805216744,6.21711390504785,339.6888722086695,268.02420716832427,222.77838243572901,47.46162507036967,10
80,Chris Livingston,Milwaukee Bucks,F,6,20,3,5,100.0,0,0,0.0,0,2,0.0,1,5,6,1,7,0,2,0,-11,13,12,7,7,23.709869203329376,18.047562425683708,0.9334126040428063,0.0,79.15933412604042,80.90606420927467,21.78953626634958,19.154577883472058,2
81,Chris Paul,Golden State Warriors,PG,89,257,37,87,416.09999999999997,2,2,100.0,13,38,349.9,0,31,31,54,20,14,17,3,34,174,120,143,85,85.90404993467847,34.976484250254025,69.24952823341559,4.122078676150385,320.5402816083611,126.02061257076497,236.36681666424738,148.2829147916969,10
82,Christian Braun,Denver Nuggets,G,54,167,21,46,404.2,8,12,333.3,4,15,300.0,7,17,24,6,14,2,1,4,15,84,78,60,30,173.57403414719423,31.359594429229062,14.61488258260008,4.074121554687956,397.32859390478404,297.17277547928444,236.20569896859155,83.49863061593148,10
83,Christian Wood,Los Angeles Lakers,F,59,133,22,51,477.0,11,14,450.0,4,19,225.0,6,28,34,6,12,5,5,2,-14,99,93,65,40,153.90277777777777,54.402777777777786,4.625,2.4444444444444446,305.125,285.0,156.7777777777778,76.27777777777777,10
84,Chuma Okeke,Orlando Magic,PF,5,46,1,8,50.0,3,3,200.0,0,6,0.0,0,5,5,3,2,2,3,0,-25,13,10,8,8,9.431001890359168,3.542060491493384,2.0264650283553878,0.029773156899810964,13.75,9.863421550094518,13.226843100189036,5.659262759924386,7
85,Clint Capela,Atlanta Hawks,C,129,297,57,89,634.9,15,27,267.9,0,0,0.0,39,79,118,21,14,6,12,10,9,268,247,150,139,238.4039262343843,100.29892920880428,13.632956573468174,0.0,505.47798929208807,410.332242712671,292.3367043426532,155.1448542534206,10
86,Coby White,Chicago Bulls,PG,185,345,72,148,469.40000000000003,23,28,525.7,18,56,258.2,4,32,36,40,24,8,18,1,-4,261,221,225,76,964.510014420766,43.17288896010255,37.012978689312604,22.507610959782088,1573.760134593815,1317.3496234577792,1190.9221278641244,110.18426534209262,10
87,Cody Martin,Charlotte Hornets,SF,69,285,28,76,367.2,6,7,250.0,7,30,228.2,6,44,50,42,15,11,20,7,-28,161,119,111,92,111.0,28.18685121107267,64.68512110726644,2.6816608996539792,183.02076124567472,112.9515570934256,173.33217993079583,100.60899653979239,10
88,Cody Zeller,New Orleans Pelicans,C,9,40,4,7,300.0,1,2,50.0,0,0,0.0,5,11,16,5,6,2,3,0,15,30,25,14,21,4.760416666666666,10.708333333333332,5.208333333333333,0.0,28.760416666666675,21.59375,12.34375,15.5,6
89,Colby Jones,Sacramento Kings,G,17,63,7,23,199.89999999999998,2,4,100.0,1,9,16.7,6,9,15,10,13,3,3,3,28,42,32,27,25,29.502958579881653,15.704142011834321,12.412721893491126,0.8875739644970416,137.3239644970414,75.3491124260355,73.7381656804734,45.856508875739635,7
90,Cole Anthony,Orlando Magic,PG,67,152,26,65,387.6,10,11,550.0,5,20,141.6,3,20,23,15,14,4,10,2,11,105,90,82,38,452.7963688145247,40.71288714845141,22.737273050907795,13.11374154503382,768.1126735493059,578.8616945532218,621.6354574581701,83.86205055179778,10
91,Cole Swider,Miami Heat,F,19,44,6,16,104.7,2,2,100.0,5,13,116.7,0,5,5,1,1,0,4,0,-18,25,24,20,6,140.88109393579074,3.0047562425683716,0.8192627824019023,12.148632580261594,173.99405469678956,175.93579072532705,138.66111771700355,4.102259215219976,5
92,Colin Castleton,Los Angeles Lakers,C,0,12,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,3,1,2,0,-16,1,1,0,1,1.183431952662722,0.5950032873109796,0.0,0.0,1.1078238001314924,1.1078238001314924,1.183431952662722,0.5950032873109796,2
93,Collin Gillespie,Denver Nuggets,G,53,125,19,43,306.4,4,7,200.0,11,25,283.3,0,15,15,18,12,7,9,0,24,86,68,71,33,270.91358024691357,14.555555555555554,39.72839506172839,17.0,470.9135802469136,325.7283950617284,385.72839506172835,84.65432098765432,8
94,Collin Sexton,Utah Jazz,PG,208,319,78,161,480.5,41,49,859.9,11,39,239.89999999999998,11,19,30,60,20,8,27,4,-116,298,238,268,90,229.79733560090702,22.409580498866216,38.02267573696145,13.719104308390023,417.60204081632656,315.6383219954649,339.953798185941,52.23951247165533,10
95,Corey Kispert,Washington Wizards,SF,184,382,68,133,508.79999999999995,16,23,575.0,32,77,412.3,5,34,39,33,23,6,17,2,-68,256,223,217,72,411.81234567901237,35.93827160493827,76.2,40.864197530864196,585.2444444444444,613.4444444444443,395.21234567901246,100.53827160493827,10
96,Cory Joseph,Golden State Warriors,PG,27,71,10,16,316.7,0,0,0.0,7,11,316.7,2,9,11,6,6,0,1,0,9,44,38,33,17,31.2,10.8,2.8000000000000003,3.2,28.8,47.2,21.2,5.2,5
